Name,Address,Description,More_info,Instagram,Facebook,LinkedIn
NicaraguanTourismBoard-INTUR,"13043 Managua, Nicaragua","Welcome to Nicaragua, a land of diverse wonders and beauty! Embark on an unforgettable journey through this Central American gem.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nicaraguan-tourism-board-intur--1205151,https://www.instagram.com/visitanicaragua/,https://www.facebook.com/visitnicaragua/,https://www.linkedin.com/company/nezasa
nickocruisesSchiffsreisenGmbH,"70499 Stuttgart, Germany",Die nicko cruises Schiffsreisen GmbH ist einer der dynamischsten Kreuzfahrtanbieter in Deutschland. Das Unternehmen hat sich von einem fÃ¼hrenden Flusskreuzfahrt,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nicko-cruises-schiffsreisen-gmbh--1029091,https://www.instagram.com/nicko.cruises.official/,https://www.facebook.com/nicko.cruises.official/,https://de.linkedin.com/company/nicko-cruises?original_referer=https%3A%2F%2Fwww.nicko-cruises.de%2F
NicolausTour,"72017 Ostuni (Brindisi), Italy",Leading Italian tour operator and hotel company that promotes and manages some hotels located in the most beautiful seaside destinations in Italy and in the Mediterranean area. The group also includes Raro Villas which offers a selection of charming villas in Puglia and other Italian regions.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nicolaus-tour--1029097,https://www.instagram.com/valturitalia/,https://www.facebook.com/nicolaustour,https://www.linkedin.com/company/nicolaustour/mycompany/verification/
NicosiaTourismBoard,"1066 Nicosia, Cyprus","Nicosia Tourism Board (NTB), is a non-profit Company,  established in November 2007 within the framework of the Cyprus Tourism Organisation Strategic Plan. The",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nicosia-tourism-board--1029102,https://www.instagram.com/visit_nicosia/,https://www.facebook.com/VisitNicosia,https://www.linkedin.com/company/nicosia-tourism-board/?viewAsMember=true
NetherlandsBoardofTourism&Conventions,"50672 KÃ¶ln, Germany",Hartelijk welkom at our Netherlands stand at ITB. A total of 53 partners from different sectors represent the diverse range of products and services offered by the Netherlands. This year we have made New Dutch a special theme. Tot ziens,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/netherlands-board-of-tourism-conventions--1029111,https://www.instagram.com/visitnetherlands/,https://www.facebook.com/visitnetherlands,https://www.linkedin.com/company/nicosia-tourism-board/?viewAsMember=true
NiederÃ¶sterreich-WerbungGmbH,"3100 St. PÃ¶lten, Austria",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nieder-sterreich-werbung-gmbh--1029113,https://www.instagram.com/visitniederoesterreich/,https://facebook.com/visitniederoesterreich,https://www.linkedin.com/company/niederoesterreich-werbung/mycompany/
NiederrheinTourismusGmbH,"41747 Viersen, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/niederrhein-tourismus-gmbh--1029116,https://www.instagram.com/visitniederoesterreich/,https://facebook.com/visitniederoesterreich,https://www.linkedin.com/company/niederoesterreich-werbung/mycompany/
NikitaBhatia,"93725 Abu Dhabi, United Arab Emirates","Yas Plaza Hotels combination of 4-star & 3-star hotels located on Yas Island with 10 minutes' drive to all park's attractions; Yas Mall, Yas Beach (free shuttle) and private beach access to Cyan Beach. All hotels are 100 meters walking distance to each other.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nikita-bhatia--1208466,https://www.instagram.com/myyasplaza/,https://www.facebook.com/Myyasplaza/,https://www.linkedin.com/company/yasplazahotels
NikkiBeachResortandSpaDubai,"8286 Dubai, United Arab Emirates",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nikki-beach-resort-and-spa-dubai--1206350,https://www.instagram.com/myyasplaza/,https://www.facebook.com/Myyasplaza/,https://www.linkedin.com/company/yasplazahotels
NikkiBeachResort&SPAMontenegro,"85320 Tivat, Montenegro, Montenegro",https://montenegro.nikkibeach.com/,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nikki-beach-resort-spa-montenegro--1208807,https://www.instagram.com/myyasplaza/,https://www.facebook.com/Myyasplaza/,https://www.linkedin.com/company/yasplazahotels
NILEAIR,"11776 Cairo, Egypt",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nile-air--1206852,https://www.instagram.com/nile_air/,https://www.facebook.com/Nileairairline/,https://www.linkedin.com/company/nile-air-airlines/
NimbusHotels,"84600 - 84702 Mykonos - Santorini, Greece","Indulge in unmatched luxury at Nimbus Hotels, where every guest is cherished. Expect flawless 5-star service and meticulous attention to detail for an extraordinary stay. Experience the pinnacle of luxury and hospitality with Nimbus Hotels",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nimbus-hotels--1207233,https://www.instagram.com/nimbus_hotels/?hl=en,https://www.facebook.com/Nileairairline/,https://www.linkedin.com/company/nimbus-hotels/
NinaHospitality,"0 Hong Kong, Hong Kong SAR China",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nina-hospitality--1207160,https://www.instagram.com/nimbus_hotels/?hl=en,https://www.facebook.com/Nileairairline/,https://www.linkedin.com/company/nimbus-hotels/
NinaHotelGroup,"852 Hong Kong, China",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nina-hotel-group--1209291,https://www.instagram.com/nimbus_hotels/?hl=en,https://www.facebook.com/Nileairairline/,https://www.linkedin.com/company/nimbus-hotels/
"NipponTravelAgency.Co.,Ltd","160-0017 Tokyo, Japan","Destination Management Company, handling MICE, Group tours, FITs, Sports events and online booking. We strive to create new travel experiences, providing our cu",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nippon-travel-agency-co-ltd--1206583,https://www.instagram.com/hello_from_nta/,https://www.facebook.com/ntainbound/,https://www.linkedin.com/company/nimbus-hotels/
NirvanaTravel&Tourism,"11882 Amman, Jordan","To deliver an array of excellent services and provide peace of mind to our clients through personalized, value-oriented, care-centric, and innovative travel solutions.

CORE VALUES
Integrity
Professionalism
Responsibility",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nirvana-travel-tourism--1206717,https://www.instagram.com/ntravel.jordan/,http://facebook.com/nirvanatt.jo/,https://jo.linkedin.com/company/nirvanattjo?
NirvanaTravel&Tourism,"41848 Abu Dhabi, United Arab Emirates",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nirvana-travel-tourism--1206717,https://www.instagram.com/ntravel.jordan/,http://facebook.com/nirvanatt.jo/,https://jo.linkedin.com/company/nirvanattjo?
NirwanaPteLtd,"099254 Singapore, Singapore",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nirwana-pte-ltd--1029204,https://www.instagram.com/ntravel.jordan/,http://facebook.com/nirvanatt.jo/,https://jo.linkedin.com/company/nirvanattjo?
NISSIBEACHHOTEL,"5340 www.nissi-beach.com, Cyprus",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nissi-beach-hotel--1029209,https://www.instagram.com/ntravel.jordan/,http://facebook.com/nirvanatt.jo/,https://jo.linkedin.com/company/nirvanattjo?
NKARTravels&Tours(Pvt)Ltd,"00700 Colombo, Sri Lanka",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nkar-travels-tours-pvt-ltd--1029221,https://www.instagram.com/ntravel.jordan/,http://facebook.com/nirvanatt.jo/,https://jo.linkedin.com/company/nirvanattjo?
NkuringoSafaris,"Entebbe Municipality, Uganda","Nkuringo Safaris is tour operator and DMC for Uganda and Rwanda since 2007. The tour company operates two safari lodges in Uganda, offers tailor-made wildlife safaris, nature hiking and walking adventures, and primate trekking tours that are customized to each traveler's preferences.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nkuringo-safaris--1029226,https://instagram.com/nkuringosafaris,https://facebook.com/nkuringowalkingsafaris,https://www.linkedin.com/company/nkuringo-safaris
NNhotels,"08036 BARCELONA, Spain",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nnhotels--1205894,https://instagram.com/nkuringosafaris,https://facebook.com/nkuringowalkingsafaris,https://www.linkedin.com/company/nkuringo-safaris
BoutiqueHotels,"40000 Marrakech, Morocco","Nobu Hotels
Nobu Hotel Marrakech
Hivernage Collection
Hivernage Hotel & Spa
La table du marchÃ©",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/boutique-hotels--1208709,https://instagram.com/nkuringosafaris,https://facebook.com/nkuringowalkingsafaris,https://www.linkedin.com/company/nkuringo-safaris
NoiHotels,"8320000 Vitacura, Chile","NOI Hotels is a Chilean hotel company featuring 5 properties throughout in the most outstanding nationals destinations. San Pedro de Atacama, Santiago, Colchagua Valley , MachalÃ­ and Puerto Natales.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/noi-hotels--1029271,https://www.instagram.com/NoiHotels/,https://www.facebook.com/noihotels/,https://cl.linkedin.com/company/noi-hotels
Noleggiaresrl,"38123 Trento (TN), Italy","Unlock limitless mobility with Noleggiare! From sleek city cars to spacious vans, we offer tailored rental solutions all over Italy. Trust us for reliability, innovation, and a worry-free journey. Your key to seamless travel starts here!",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/noleggiare-srl--1209109,https://www.instagram.com/noleggiare.it/,https://www.facebook.com/Noleggiare,https://www.linkedin.com/company/noleggiare/
NomadAfricaTours&Safaris,"7130 Strand, South Africa","Locally owned and operated, Nomad Tours & Safaris is one of the leading Tour Operators in Africa in the fields of camping, accommodated, small group, FIT, self-drive and private group tours. Our cover expands Southern and Eastern Africa. From our purpose-built safari trucks to our local crew and wit",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nomad-africa-tours-safaris--1029284,http://www.instagram.com/nomadtoursafrica/,http://www.facebook.com/NomadAfricaTours,https://www.linkedin.com/company/noleggiare/
NomadHer,"48400 Busan, South Korea",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nomadher--1207260,http://www.instagram.com/nomadtoursafrica/,http://www.facebook.com/NomadAfricaTours,https://www.linkedin.com/company/noleggiare/
NomadPlanetLLC,"17014 Ulaanbaatar, Mongolia","Nomad Planet is a Mongolian Tour Operator operational since 2008, clearly committed to sustainable tourism, respectful of the environment and local culture.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nomad-planet-llc--1208255,https://www.instagram.com/nomadplanettravel/,https://www.facebook.com/nomadplanet.mongolia,https://www.linkedin.com/company/noleggiare/
NOMADS,"2000 Sydney, Australia",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nomads--1208540,https://www.instagram.com/nomadplanettravel/,https://www.facebook.com/nomadplanet.mongolia,https://www.linkedin.com/company/noleggiare/
NoordwijkMarketingandConventionBureau,"2202 EX Noordwijk, Netherlands","Noordwijk liegt an der niederlÃ¤ndischen NordseekÃ¼ste, in der unmittelbaren NÃ¤he der StÃ¤dte Leiden, Haarlem, Amsterdam und Den Haag. Entdecken Sie die hohen DÃ¼nen, weit ausgestreckten WÃ¤lder und den 13 km langen Sandstrand.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/noordwijk-marketing-and-convention-bureau--1205223,https://www.instagram.com/nomadplanettravel/,https://www.facebook.com/nomadplanet.mongolia,https://www.linkedin.com/company/noleggiare/
Noovy,"D17AK63 Dublin, Ireland","Meet the ultimate all-in-one software solution for independent hotels.

Manage all aspects of your hotel operations in one place, from property and channel management to booking engine and payment collection.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/noovy--1029299,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
"NoraBuriResort&Spa,NoraBeachResort&Spa","84320 Suratthani, Thailand",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nora-buri-resort-spa-nora-beach-resort-spa--1207687,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
NorbuBhutanTravelPvt.Ltd,"11001 Thimphu, Bhutan",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/norbu-bhutan-travel-pvt-ltd--1029309,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
NordDestinationManagementCompanyAS,"4610 Kristiansand, Norway","Experience Norway with Nord DMC!

We are Norway based DMC specializing in incoming personalized FIT travels, in the luxury and high-end markets. We offer fully",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nord-destination-management-company-as--1206053,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
NordicStarDMC,"3450 Copenhagen, Denmark",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nordic-star-dmc--1207760,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
NORDICTOURISMCOLLECTIVE,"2100 KÃ¸benhavn Ã?, Denmark",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nordic-tourism-collective--1209424,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://www.linkedin.com/company/noovycloud
NordicToursA/S,"8030 Aarhus, Denmark","Incoming Reiseveranstalter mit Sitz in Aarhus/DK fÃ¼r Gruppen & FIT nach DÃ¤nemark, Norwegen, Schweden, Finnland, die Baltischen Staaten, Schottland, die FÃ¤rÃ¶er und Island.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nordic-tours-a-s--1029328,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://dk.linkedin.com/company/nordic-tours-a-s
NordseeheilbadCuxhavenGmbH,"27476 Cuxhaven, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nordseeheilbad-cuxhaven-gmbh--1188940,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://dk.linkedin.com/company/nordic-tours-a-s
NordzypernTourismusZentrumGmbH,"10719 Berlin, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/nordzypern-tourismus-zentrum-gmbh--1029351,https://www.instagram.com/noovycloud,https://www.facebook.com/noovycloud,https://dk.linkedin.com/company/nordic-tours-a-s
